pando , 1425000 , python3 Rayvolution/simple.py --net=impala --episode_frames=1000 --stack_frames=1 --pop=24 --mu=12 --max_frames=1000000000 --max_evals=10000000 --env=bigfish-easy --optim=sepcma 
pando , 1425007 , python3 Rayvolution/simple.py --net=impala --episode_frames=1000 --stack_frames=1 --pop=24 --mu=12 --max_frames=1000000000 --max_evals=10000000 --env=leaper-easy --optim=canonical 
pando , 1425008 , python3 Rayvolution/simple.py --net=impala --episode_frames=1000 --stack_frames=1 --pop=24 --mu=12 --max_frames=1000000000 --max_evals=10000000 --env=bossfight-easy --optim=canonical 
pando , 1425009 , python3 Rayvolution/simple.py --net=impala --episode_frames=1000 --stack_frames=1 --pop=24 --mu=12 --max_frames=1000000000 --max_evals=10000000 --env=starpilot-easy --optim=canonical 
pando , 1425010 , python3 Rayvolution/simple.py --net=impala --episode_frames=1000 --stack_frames=1 --pop=24 --mu=12 --max_frames=1000000000 --max_evals=10000000 --env=leaper-easy --optim=sepcma 
pando , 1425011 , python3 Rayvolution/simple.py --net=impala --episode_frames=1000 --stack_frames=1 --pop=24 --mu=12 --max_frames=1000000000 --max_evals=10000000 --env=bossfight-easy --optim=sepcma 
pando , 1425012 , python3 Rayvolution/simple.py --net=impala --episode_frames=1000 --stack_frames=1 --pop=24 --mu=12 --max_frames=1000000000 --max_evals=10000000 --env=starpilot-easy --optim=sepcma 
pando , 1425312 , python3 Rayvolution/simple.py --net=impala --episode_frames=1000 --stack_frames=1 --pop=24 --mu=12 --max_frames=1000000000 --max_evals=10000000 --env=bigfish-easy --optim=sepcma --seeding=random --wandb=sureli/rayvolution 
pando , 1425313 , python3 Rayvolution/simple.py --net=impala --episode_frames=1000 --stack_frames=1 --pop=24 --mu=12 --max_frames=1000000000 --max_evals=10000000 --env=leaper-easy --optim=sepcma --seeding=random --wandb=sureli/rayvolution 
pando , 1425314 , python3 Rayvolution/simple.py --net=impala --episode_frames=1000 --stack_frames=1 --pop=24 --mu=12 --max_frames=1000000000 --max_evals=10000000 --env=bossfight-easy --optim=sepcma --seeding=random --wandb=sureli/rayvolution 
pando , 1425315 , python3 Rayvolution/simple.py --net=impala --episode_frames=1000 --stack_frames=1 --pop=24 --mu=12 --max_frames=1000000000 --max_evals=10000000 --env=starpilot-easy --optim=sepcma --seeding=random --wandb=sureli/rayvolution 
pando , 1425316 , python3 Rayvolution/simple.py --net=impala --episode_frames=1000 --stack_frames=1 --pop=24 --mu=12 --max_frames=1000000000 --max_evals=10000000 --env=bigfish-easy --optim=canonical --seeding=random --wandb=sureli/rayvolution 
pando , 1425317 , python3 Rayvolution/simple.py --net=impala --episode_frames=1000 --stack_frames=1 --pop=24 --mu=12 --max_frames=1000000000 --max_evals=10000000 --env=leaper-easy --optim=canonical --seeding=random --wandb=sureli/rayvolution 
pando , 1425318 , python3 Rayvolution/simple.py --net=impala --episode_frames=1000 --stack_frames=1 --pop=24 --mu=12 --max_frames=1000000000 --max_evals=10000000 --env=bossfight-easy --optim=canonical --seeding=random --wandb=sureli/rayvolution 
pando , 1425319 , python3 Rayvolution/simple.py --net=impala --episode_frames=1000 --stack_frames=1 --pop=24 --mu=12 --max_frames=1000000000 --max_evals=10000000 --env=starpilot-easy --optim=canonical --seeding=random --wandb=sureli/rayvolution 
pando , 1425320 , python3 Rayvolution/simple.py --net=impala --episode_frames=1000 --stack_frames=1 --pop=24 --mu=12 --max_frames=1000000000 --max_evals=10000000 --env=bigfish-easy --optim=sepcma --seeding=unique --wandb=sureli/rayvolution 
pando , 1425321 , python3 Rayvolution/simple.py --net=impala --episode_frames=1000 --stack_frames=1 --pop=24 --mu=12 --max_frames=1000000000 --max_evals=10000000 --env=leaper-easy --optim=sepcma --seeding=unique --wandb=sureli/rayvolution 
pando , 1425322 , python3 Rayvolution/simple.py --net=impala --episode_frames=1000 --stack_frames=1 --pop=24 --mu=12 --max_frames=1000000000 --max_evals=10000000 --env=bossfight-easy --optim=sepcma --seeding=unique --wandb=sureli/rayvolution 
pando , 1425323 , python3 Rayvolution/simple.py --net=impala --episode_frames=1000 --stack_frames=1 --pop=24 --mu=12 --max_frames=1000000000 --max_evals=10000000 --env=starpilot-easy --optim=sepcma --seeding=unique --wandb=sureli/rayvolution 
pando , 1425324 , python3 Rayvolution/simple.py --net=impala --episode_frames=1000 --stack_frames=1 --pop=24 --mu=12 --max_frames=1000000000 --max_evals=10000000 --env=bigfish-easy --optim=canonical --seeding=unique --wandb=sureli/rayvolution 
pando , 1425325 , python3 Rayvolution/simple.py --net=impala --episode_frames=1000 --stack_frames=1 --pop=24 --mu=12 --max_frames=1000000000 --max_evals=10000000 --env=leaper-easy --optim=canonical --seeding=unique --wandb=sureli/rayvolution 
pando , 1425326 , python3 Rayvolution/simple.py --net=impala --episode_frames=1000 --stack_frames=1 --pop=24 --mu=12 --max_frames=1000000000 --max_evals=10000000 --env=bossfight-easy --optim=canonical --seeding=unique --wandb=sureli/rayvolution 
pando , 1425327 , python3 Rayvolution/simple.py --net=impala --episode_frames=1000 --stack_frames=1 --pop=24 --mu=12 --max_frames=1000000000 --max_evals=10000000 --env=starpilot-easy --optim=canonical --seeding=unique --wandb=sureli/rayvolution 
pando , 1425328 , python3 Rayvolution/simple.py --net=impala --episode_frames=1000 --stack_frames=1 --pop=24 --mu=12 --max_frames=1000000000 --max_evals=10000000 --env=bigfish-easy --optim=sepcma --seeding=generation --wandb=sureli/rayvolution 
pando , 1425329 , python3 Rayvolution/simple.py --net=impala --episode_frames=1000 --stack_frames=1 --pop=24 --mu=12 --max_frames=1000000000 --max_evals=10000000 --env=leaper-easy --optim=sepcma --seeding=generation --wandb=sureli/rayvolution 
pando , 1425330 , python3 Rayvolution/simple.py --net=impala --episode_frames=1000 --stack_frames=1 --pop=24 --mu=12 --max_frames=1000000000 --max_evals=10000000 --env=bossfight-easy --optim=sepcma --seeding=generation --wandb=sureli/rayvolution 
pando , 1425331 , python3 Rayvolution/simple.py --net=impala --episode_frames=1000 --stack_frames=1 --pop=24 --mu=12 --max_frames=1000000000 --max_evals=10000000 --env=starpilot-easy --optim=sepcma --seeding=generation --wandb=sureli/rayvolution 
pando , 1425332 , python3 Rayvolution/simple.py --net=impala --episode_frames=1000 --stack_frames=1 --pop=24 --mu=12 --max_frames=1000000000 --max_evals=10000000 --env=bigfish-easy --optim=canonical --seeding=generation --wandb=sureli/rayvolution 
pando , 1425333 , python3 Rayvolution/simple.py --net=impala --episode_frames=1000 --stack_frames=1 --pop=24 --mu=12 --max_frames=1000000000 --max_evals=10000000 --env=leaper-easy --optim=canonical --seeding=generation --wandb=sureli/rayvolution 
pando , 1425334 , python3 Rayvolution/simple.py --net=impala --episode_frames=1000 --stack_frames=1 --pop=24 --mu=12 --max_frames=1000000000 --max_evals=10000000 --env=bossfight-easy --optim=canonical --seeding=generation --wandb=sureli/rayvolution 
pando , 1425335 , python3 Rayvolution/simple.py --net=impala --episode_frames=1000 --stack_frames=1 --pop=24 --mu=12 --max_frames=1000000000 --max_evals=10000000 --env=starpilot-easy --optim=canonical --seeding=generation --wandb=sureli/rayvolution 
calmip , 926494 , python3 Rayvolution/simple.py --net=impala --episode_frames=1000 --stack_frames=1 --pop=24 --mu=12 --max_frames=1000000000 --max_evals=10000000 --env=bigfish-easy --wandb=sureli/rayvolution 
